Ano;dia;Semana;Chave
2020;13/03/2020;11;202011
2020;14/03/2020;11;202011
2020;15/03/2020;12;202012
2020;16/03/2020;12;202012
2020;17/03/2020;12;202012
2020;18/03/2020;12;202012
2020;19/03/2020;12;202012
2020;20/03/2020;12;202012
2020;21/03/2020;12;202012
2020;22/03/2020;13;202013
2020;23/03/2020;13;202013
2020;24/03/2020;13;202013
2020;25/03/2020;13;202013
2020;26/03/2020;13;202013
2020;27/03/2020;13;202013
2020;28/03/2020;13;202013
2020;29/03/2020;14;202014
2020;30/03/2020;14;202014
2020;31/03/2020;14;202014
2020;01/04/2020;14;202014
2020;02/04/2020;14;202014
2020;03/04/2020;14;202014
2020;04/04/2020;14;202014
2020;05/04/2020;15;202015
2020;06/04/2020;15;202015
2020;07/04/2020;15;202015
2020;08/04/2020;15;202015
2020;09/04/2020;15;202015
2020;10/04/2020;15;202015
2020;11/04/2020;15;202015
2020;12/04/2020;16;202016
2020;13/04/2020;16;202016
2020;14/04/2020;16;202016
2020;15/04/2020;16;202016
2020;16/04/2020;16;202016
2020;17/04/2020;16;202016
2020;18/04/2020;16;202016
2020;19/04/2020;17;202017
2020;20/04/2020;17;202017
2020;21/04/2020;17;202017
2020;22/04/2020;17;202017
2020;23/04/2020;17;202017
2020;24/04/2020;17;202017
2020;25/04/2020;17;202017
2020;26/04/2020;18;202018
2020;27/04/2020;18;202018
2020;28/04/2020;18;202018
2020;29/04/2020;18;202018
2020;30/04/2020;18;202018
2020;01/05/2020;18;202018
2020;02/05/2020;18;202018
2020;03/05/2020;19;202019
2020;04/05/2020;19;202019
2020;05/05/2020;19;202019
2020;06/05/2020;19;202019
2020;07/05/2020;19;202019
2020;08/05/2020;19;202019
2020;09/05/2020;19;202019
2020;10/05/2020;20;202020
2020;11/05/2020;20;202020
2020;12/05/2020;20;202020
2020;13/05/2020;20;202020
2020;14/05/2020;20;202020
2020;15/05/2020;20;202020
2020;16/05/2020;20;202020
2020;17/05/2020;21;202021
2020;18/05/2020;21;202021
2020;19/05/2020;21;202021
2020;20/05/2020;21;202021
2020;21/05/2020;21;202021
2020;22/05/2020;21;202021
2020;23/05/2020;21;202021
2020;24/05/2020;22;202022
2020;25/05/2020;22;202022
2020;26/05/2020;22;202022
2020;27/05/2020;22;202022
2020;28/05/2020;22;202022
2020;29/05/2020;22;202022
2020;30/05/2020;22;202022
2020;31/05/2020;23;202023
2020;01/06/2020;23;202023
2020;02/06/2020;23;202023
2020;03/06/2020;23;202023
2020;04/06/2020;23;202023
2020;05/06/2020;23;202023
2020;06/06/2020;23;202023
2020;07/06/2020;24;202024
2020;08/06/2020;24;202024
2020;09/06/2020;24;202024
2020;10/06/2020;24;202024
2020;11/06/2020;24;202024
2020;12/06/2020;24;202024
2020;13/06/2020;24;202024
2020;14/06/2020;25;202025
2020;15/06/2020;25;202025
2020;16/06/2020;25;202025
2020;17/06/2020;25;202025
2020;18/06/2020;25;202025
2020;19/06/2020;25;202025
2020;20/06/2020;25;202025
2020;21/06/2020;26;202026
2020;22/06/2020;26;202026
2020;23/06/2020;26;202026
2020;24/06/2020;26;202026
2020;25/06/2020;26;202026
2020;26/06/2020;26;202026
2020;27/06/2020;26;202026
2020;28/06/2020;27;202027
2020;29/06/2020;27;202027
2020;30/06/2020;27;202027
2020;01/07/2020;27;202027
2020;02/07/2020;27;202027
2020;03/07/2020;27;202027
2020;04/07/2020;27;202027
2020;05/07/2020;28;202028
2020;06/07/2020;28;202028
2020;07/07/2020;28;202028
2020;08/07/2020;28;202028
2020;09/07/2020;28;202028
2020;10/07/2020;28;202028
2020;11/07/2020;28;202028
2020;12/07/2020;29;202029
2020;13/07/2020;29;202029
2020;14/07/2020;29;202029
2020;15/07/2020;29;202029
2020;16/07/2020;29;202029
2020;17/07/2020;29;202029
2020;18/07/2020;29;202029
2020;19/07/2020;30;202030
2020;20/07/2020;30;202030
2020;21/07/2020;30;202030
2020;22/07/2020;30;202030
2020;23/07/2020;30;202030
2020;24/07/2020;30;202030
2020;25/07/2020;30;202030
2020;26/07/2020;31;202031
2020;27/07/2020;31;202031
2020;28/07/2020;31;202031
2020;29/07/2020;31;202031
2020;30/07/2020;31;202031
2020;31/07/2020;31;202031
2020;01/08/2020;31;202031
2020;02/08/2020;32;202032
2020;03/08/2020;32;202032
2020;04/08/2020;32;202032
2020;05/08/2020;32;202032
2020;06/08/2020;32;202032
2020;07/08/2020;32;202032
2020;08/08/2020;32;202032
2020;09/08/2020;33;202033
2020;10/08/2020;33;202033
2020;11/08/2020;33;202033
2020;12/08/2020;33;202033
2020;13/08/2020;33;202033
2020;14/08/2020;33;202033
2020;15/08/2020;33;202033
2020;16/08/2020;34;202034
2020;17/08/2020;34;202034
2020;18/08/2020;34;202034
2020;19/08/2020;34;202034
2020;20/08/2020;34;202034
2020;21/08/2020;34;202034
2020;22/08/2020;34;202034
2020;23/08/2020;35;202035
2020;24/08/2020;35;202035
2020;25/08/2020;35;202035
2020;26/08/2020;35;202035
2020;27/08/2020;35;202035
2020;28/08/2020;35;202035
2020;29/08/2020;35;202035
2020;30/08/2020;36;202036
2020;31/08/2020;36;202036
2020;01/09/2020;36;202036
2020;02/09/2020;36;202036
2020;03/09/2020;36;202036
2020;04/09/2020;36;202036
2020;05/09/2020;36;202036
2020;06/09/2020;37;202037
2020;07/09/2020;37;202037
2020;08/09/2020;37;202037
2020;09/09/2020;37;202037
2020;10/09/2020;37;202037
2020;11/09/2020;37;202037
2020;12/09/2020;37;202037
2020;13/09/2020;38;202038
2020;14/09/2020;38;202038
2020;15/09/2020;38;202038
2020;16/09/2020;38;202038
2020;17/09/2020;38;202038
2020;18/09/2020;38;202038
2020;19/09/2020;38;202038
2020;20/09/2020;39;202039
2020;21/09/2020;39;202039
2020;22/09/2020;39;202039
2020;23/09/2020;39;202039
2020;24/09/2020;39;202039
2020;25/09/2020;39;202039
2020;26/09/2020;39;202039
2020;27/09/2020;40;202040
2020;28/09/2020;40;202040
2020;29/09/2020;40;202040
2020;30/09/2020;40;202040
2020;01/10/2020;40;202040
2020;02/10/2020;40;202040
2020;03/10/2020;40;202040
2020;04/10/2020;41;202041
2020;05/10/2020;41;202041
2020;06/10/2020;41;202041
2020;07/10/2020;41;202041
2020;08/10/2020;41;202041
2020;09/10/2020;41;202041
2020;10/10/2020;41;202041
2020;11/10/2020;42;202042
2020;12/10/2020;42;202042
2020;13/10/2020;42;202042
2020;14/10/2020;42;202042
2020;15/10/2020;42;202042
2020;16/10/2020;42;202042
2020;17/10/2020;42;202042
2020;18/10/2020;43;202043
2020;19/10/2020;43;202043
2020;20/10/2020;43;202043
2020;21/10/2020;43;202043
2020;22/10/2020;43;202043
2020;23/10/2020;43;202043
2020;24/10/2020;43;202043
2020;25/10/2020;44;202044
2020;26/10/2020;44;202044
2020;27/10/2020;44;202044
2020;28/10/2020;44;202044
2020;29/10/2020;44;202044
2020;30/10/2020;44;202044
2020;31/10/2020;44;202044
2020;01/11/2020;45;202045
2020;02/11/2020;45;202045
2020;03/11/2020;45;202045
2020;04/11/2020;45;202045
2020;05/11/2020;45;202045
2020;06/11/2020;45;202045
2020;07/11/2020;45;202045
2020;08/11/2020;46;202046
2020;09/11/2020;46;202046
2020;10/11/2020;46;202046
2020;11/11/2020;46;202046
2020;12/11/2020;46;202046
2020;13/11/2020;46;202046
2020;14/11/2020;46;202046
2020;15/11/2020;47;202047
2020;16/11/2020;47;202047
2020;17/11/2020;47;202047
2020;18/11/2020;47;202047
2020;19/11/2020;47;202047
2020;20/11/2020;47;202047
2020;21/11/2020;47;202047
2020;22/11/2020;48;202048
2020;23/11/2020;48;202048
2020;24/11/2020;48;202048
2020;25/11/2020;48;202048
2020;26/11/2020;48;202048
2020;27/11/2020;48;202048
2020;28/11/2020;48;202048
2020;29/11/2020;49;202049
2020;30/11/2020;49;202049
2020;01/12/2020;49;202049
2020;02/12/2020;49;202049
2020;03/12/2020;49;202049
2020;04/12/2020;49;202049
2020;05/12/2020;49;202049
2020;06/12/2020;50;202050
2020;07/12/2020;50;202050
2020;08/12/2020;50;202050
2020;09/12/2020;50;202050
2020;10/12/2020;50;202050
2020;11/12/2020;50;202050
2020;12/12/2020;50;202050
2020;13/12/2020;51;202051
2020;14/12/2020;51;202051
2020;15/12/2020;51;202051
2020;16/12/2020;51;202051
2020;17/12/2020;51;202051
2020;18/12/2020;51;202051
2020;19/12/2020;51;202051
2020;20/12/2020;52;202052
2020;21/12/2020;52;202052
2020;22/12/2020;52;202052
2020;23/12/2020;52;202052
2020;24/12/2020;52;202052
2020;25/12/2020;52;202052
2020;26/12/2020;52;202052
2020;27/12/2020;53;202053
2020;28/12/2020;53;202053
2020;29/12/2020;53;202053
2020;30/12/2020;53;202053
2020;31/12/2020;53;202053
2020;01/01/2021;53;202053
2020;02/01/2021;53;202053
2021;03/01/2021;1;202101
2021;04/01/2021;1;202101
2021;05/01/2021;1;202101
2021;06/01/2021;1;202101
2021;07/01/2021;1;202101
2021;08/01/2021;1;202101
2021;09/01/2021;1;202101
2021;10/01/2021;2;202102
2021;11/01/2021;2;202102
2021;12/01/2021;2;202102
2021;13/01/2021;2;202102
2021;14/01/2021;2;202102
2021;15/01/2021;2;202102
2021;16/01/2021;2;202102
2021;17/01/2021;3;202103
2021;18/01/2021;3;202103
2021;19/01/2021;3;202103
2021;20/01/2021;3;202103
2021;21/01/2021;3;202103
2021;22/01/2021;3;202103
2021;23/01/2021;3;202103
2021;24/01/2021;4;202104
2021;25/01/2021;4;202104
2021;26/01/2021;4;202104
2021;27/01/2021;4;202104
2021;28/01/2021;4;202104
2021;29/01/2021;4;202104
2021;30/01/2021;4;202104
2021;31/01/2021;5;202105
2021;01/02/2021;5;202105
2021;02/02/2021;5;202105
2021;03/02/2021;5;202105
2021;04/02/2021;5;202105
2021;05/02/2021;5;202105
2021;06/02/2021;5;202105
2021;07/02/2021;6;202106
2021;08/02/2021;6;202106
2021;09/02/2021;6;202106
2021;10/02/2021;6;202106
2021;11/02/2021;6;202106
2021;12/02/2021;6;202106
2021;13/02/2021;6;202106
2021;14/02/2021;7;202107
2021;15/02/2021;7;202107
2021;16/02/2021;7;202107
2021;17/02/2021;7;202107
2021;18/02/2021;7;202107
2021;19/02/2021;7;202107
2021;20/02/2021;7;202107
2021;21/02/2021;8;202108
2021;22/02/2021;8;202108
2021;23/02/2021;8;202108
2021;24/02/2021;8;202108
2021;25/02/2021;8;202108
2021;26/02/2021;8;202108
2021;27/02/2021;8;202108
2021;28/02/2021;9;202109
2021;01/03/2021;9;202109
2021;02/03/2021;9;202109
2021;03/03/2021;9;202109
2021;04/03/2021;9;202109
2021;05/03/2021;9;202109
2021;06/03/2021;9;202109
2021;07/03/2021;10;202110
2021;08/03/2021;10;202110
2021;09/03/2021;10;202110
2021;10/03/2021;10;202110
2021;11/03/2021;10;202110
2021;12/03/2021;10;202110
2021;13/03/2021;10;202110
2021;14/03/2021;11;202111
2021;15/03/2021;11;202111
2021;16/03/2021;11;202111
2021;17/03/2021;11;202111
2021;18/03/2021;11;202111
2021;19/03/2021;11;202111
2021;20/03/2021;11;202111
2021;21/03/2021;12;202112
2021;22/03/2021;12;202112
2021;23/03/2021;12;202112
2021;24/03/2021;12;202112
2021;25/03/2021;12;202112
2021;26/03/2021;12;202112
2021;27/03/2021;12;202112
2021;28/03/2021;13;202113
2021;29/03/2021;13;202113
2021;30/03/2021;13;202113
2021;31/03/2021;13;202113
2021;01/04/2021;13;202113
2021;02/04/2021;13;202113
2021;03/04/2021;13;202113
2021;04/04/2021;14;202114
2021;05/04/2021;14;202114
2021;06/04/2021;14;202114
2021;07/04/2021;14;202114
2021;08/04/2021;14;202114
2021;09/04/2021;14;202114
2021;10/04/2021;14;202114
2021;11/04/2021;15;202115
2021;12/04/2021;15;202115
2021;13/04/2021;15;202115
2021;14/04/2021;15;202115
2021;15/04/2021;15;202115
2021;16/04/2021;15;202115
2021;17/04/2021;15;202115
2021;18/04/2021;16;202116
2021;19/04/2021;16;202116
2021;20/04/2021;16;202116
2021;21/04/2021;16;202116
2021;22/04/2021;16;202116
2021;23/04/2021;16;202116
2021;24/04/2021;16;202116
2021;25/04/2021;17;202117
2021;26/04/2021;17;202117
2021;27/04/2021;17;202117
2021;28/04/2021;17;202117
2021;29/04/2021;17;202117
2021;30/04/2021;17;202117
2021;01/05/2021;17;202117
2021;02/05/2021;18;202118
2021;03/05/2021;18;202118
2021;04/05/2021;18;202118
2021;05/05/2021;18;202118
2021;06/05/2021;18;202118
2021;07/05/2021;18;202118
2021;08/05/2021;18;202118
2021;09/05/2021;19;202119
2021;10/05/2021;19;202119
2021;11/05/2021;19;202119
2021;12/05/2021;19;202119
2021;13/05/2021;19;202119
2021;14/05/2021;19;202119
2021;15/05/2021;19;202119
2021;16/05/2021;20;202120
2021;17/05/2021;20;202120
2021;18/05/2021;20;202120
2021;19/05/2021;20;202120
2021;20/05/2021;20;202120
2021;21/05/2021;20;202120
2021;22/05/2021;20;202120
2021;23/05/2021;21;202121
2021;24/05/2021;21;202121
2021;25/05/2021;21;202121
2021;26/05/2021;21;202121
2021;27/05/2021;21;202121
2021;28/05/2021;21;202121
2021;29/05/2021;21;202121
2021;30/05/2021;22;202122
2021;31/05/2021;22;202122
2021;01/06/2021;22;202122
2021;02/06/2021;22;202122
2021;03/06/2021;22;202122
2021;04/06/2021;22;202122
2021;05/06/2021;22;202122
2021;06/06/2021;23;202123
2021;07/06/2021;23;202123
2021;08/06/2021;23;202123
2021;09/06/2021;23;202123
2021;10/06/2021;23;202123
2021;11/06/2021;23;202123
2021;12/06/2021;23;202123
2021;13/06/2021;24;202124
2021;14/06/2021;24;202124
2021;15/06/2021;24;202124
2021;16/06/2021;24;202124
2021;17/06/2021;24;202124
2021;18/06/2021;24;202124
2021;19/06/2021;24;202124
2021;20/06/2021;25;202125
2021;21/06/2021;25;202125
2021;22/06/2021;25;202125
2021;23/06/2021;25;202125
2021;24/06/2021;25;202125
2021;25/06/2021;25;202125
2021;26/06/2021;25;202125
2021;27/06/2021;26;202126
2021;28/06/2021;26;202126
2021;29/06/2021;26;202126
2021;30/06/2021;26;202126
2021;01/07/2021;26;202126
2021;02/07/2021;26;202126
2021;03/07/2021;26;202126
2021;04/07/2021;27;202127
2021;05/07/2021;27;202127
2021;06/07/2021;27;202127
2021;07/07/2021;27;202127
2021;08/07/2021;27;202127
2021;09/07/2021;27;202127
2021;10/07/2021;27;202127
2021;11/07/2021;28;202128
2021;12/07/2021;28;202128
2021;13/07/2021;28;202128
2021;14/07/2021;28;202128
2021;15/07/2021;28;202128
2021;16/07/2021;28;202128
2021;17/07/2021;28;202128
2021;18/07/2021;29;202129
2021;19/07/2021;29;202129
2021;20/07/2021;29;202129
2021;21/07/2021;29;202129
2021;22/07/2021;29;202129
2021;23/07/2021;29;202129
2021;24/07/2021;29;202129
2021;25/07/2021;30;202130
2021;26/07/2021;30;202130
2021;27/07/2021;30;202130
2021;28/07/2021;30;202130
2021;29/07/2021;30;202130
2021;30/07/2021;30;202130
2021;31/07/2021;30;202130
2021;01/08/2021;31;202131
2021;02/08/2021;31;202131
2021;03/08/2021;31;202131
2021;04/08/2021;31;202131
2021;05/08/2021;31;202131
2021;06/08/2021;31;202131
2021;07/08/2021;31;202131
2021;08/08/2021;32;202132
2021;09/08/2021;32;202132
2021;10/08/2021;32;202132
2021;11/08/2021;32;202132
2021;12/08/2021;32;202132
2021;13/08/2021;32;202132
2021;14/08/2021;32;202132
2021;15/08/2021;33;202133
2021;16/08/2021;33;202133
2021;17/08/2021;33;202133
2021;18/08/2021;33;202133
2021;19/08/2021;33;202133
2021;20/08/2021;33;202133
2021;21/08/2021;33;202133
2021;22/08/2021;34;202134
2021;23/08/2021;34;202134
2021;24/08/2021;34;202134
2021;25/08/2021;34;202134
2021;26/08/2021;34;202134
2021;27/08/2021;34;202134
2021;28/08/2021;34;202134
2021;29/08/2021;35;202135
2021;30/08/2021;35;202135
2021;31/08/2021;35;202135
2021;01/09/2021;35;202135
2021;02/09/2021;35;202135
2021;03/09/2021;35;202135
2021;04/09/2021;35;202135
2021;05/09/2021;36;202136
2021;06/09/2021;36;202136
2021;07/09/2021;36;202136
2021;08/09/2021;36;202136
2021;09/09/2021;36;202136
2021;10/09/2021;36;202136
2021;11/09/2021;36;202136
2021;12/09/2021;37;202137
2021;13/09/2021;37;202137
2021;14/09/2021;37;202137
2021;15/09/2021;37;202137
2021;16/09/2021;37;202137
2021;17/09/2021;37;202137
2021;18/09/2021;37;202137
2021;19/09/2021;38;202138
2021;20/09/2021;38;202138
2021;21/09/2021;38;202138
2021;22/09/2021;38;202138
2021;23/09/2021;38;202138
2021;24/09/2021;38;202138
2021;25/09/2021;38;202138
2021;26/09/2021;39;202139
2021;27/09/2021;39;202139
2021;28/09/2021;39;202139
2021;29/09/2021;39;202139
2021;30/09/2021;39;202139
2021;01/10/2021;39;202139
2021;02/10/2021;39;202139
2021;03/10/2021;40;202140
2021;04/10/2021;40;202140
2021;05/10/2021;40;202140
2021;06/10/2021;40;202140
2021;07/10/2021;40;202140
2021;08/10/2021;40;202140
2021;09/10/2021;40;202140
2021;10/10/2021;41;202141
2021;11/10/2021;41;202141
2021;12/10/2021;41;202141
2021;13/10/2021;41;202141
2021;14/10/2021;41;202141
2021;15/10/2021;41;202141
2021;16/10/2021;41;202141
2021;17/10/2021;42;202142
2021;18/10/2021;42;202142
2021;19/10/2021;42;202142
2021;20/10/2021;42;202142
2021;21/10/2021;42;202142
2021;22/10/2021;42;202142
2021;23/10/2021;42;202142
2021;24/10/2021;43;202143
2021;25/10/2021;43;202143
2021;26/10/2021;43;202143
2021;27/10/2021;43;202143
2021;28/10/2021;43;202143
2021;29/10/2021;43;202143
2021;30/10/2021;43;202143
2021;31/10/2021;44;202144
2021;01/11/2021;44;202144
2021;02/11/2021;44;202144
2021;03/11/2021;44;202144
2021;04/11/2021;44;202144
2021;05/11/2021;44;202144
2021;06/11/2021;44;202144
2021;07/11/2021;45;202145
2021;08/11/2021;45;202145
2021;09/11/2021;45;202145
2021;10/11/2021;45;202145
2021;11/11/2021;45;202145
2021;12/11/2021;45;202145
2021;13/11/2021;45;202145
2021;14/11/2021;46;202146
2021;15/11/2021;46;202146
2021;16/11/2021;46;202146
2021;17/11/2021;46;202146
2021;18/11/2021;46;202146
2021;19/11/2021;46;202146
2021;20/11/2021;46;202146
2021;21/11/2021;47;202147
2021;22/11/2021;47;202147
2021;23/11/2021;47;202147
2021;24/11/2021;47;202147
2021;25/11/2021;47;202147
2021;26/11/2021;47;202147
2021;27/11/2021;47;202147
2021;28/11/2021;48;202148
2021;29/11/2021;48;202148
2021;30/11/2021;48;202148
2021;01/12/2021;48;202148
2021;02/12/2021;48;202148
2021;03/12/2021;48;202148
2021;04/12/2021;48;202148
2021;05/12/2021;49;202149
2021;06/12/2021;49;202149
2021;07/12/2021;49;202149
2021;08/12/2021;49;202149
2021;09/12/2021;49;202149
2021;10/12/2021;49;202149
2021;11/12/2021;49;202149
2021;12/12/2021;50;202150
2021;13/12/2021;50;202150
2021;14/12/2021;50;202150
2021;15/12/2021;50;202150
2021;16/12/2021;50;202150
2021;17/12/2021;50;202150
2021;18/12/2021;50;202150
2021;19/12/2021;51;202151
2021;20/12/2021;51;202151
2021;21/12/2021;51;202151
2021;22/12/2021;51;202151
2021;23/12/2021;51;202151
2021;24/12/2021;51;202151
2021;25/12/2021;51;202151
2021;26/12/2021;52;202152
2021;27/12/2021;52;202152
2021;28/12/2021;52;202152
2021;29/12/2021;52;202152
2021;30/12/2021;52;202152
2021;31/12/2021;52;202152
2021;01/01/2022;52;202152
2022;02/01/2022;1;202201
2022;03/01/2022;1;202201
2022;04/01/2022;1;202201
2022;05/01/2022;1;202201
2022;06/01/2022;1;202201
2022;07/01/2022;1;202201
2022;08/01/2022;1;202201
2022;09/01/2022;2;202202
2022;10/01/2022;2;202202
2022;11/01/2022;2;202202
2022;12/01/2022;2;202202
2022;13/01/2022;2;202202
2022;14/01/2022;2;202202
2022;15/01/2022;2;202202
2022;16/01/2022;3;202203
2022;17/01/2022;3;202203
2022;18/01/2022;3;202203
2022;19/01/2022;3;202203
2022;20/01/2022;3;202203
2022;21/01/2022;3;202203
2022;22/01/2022;3;202203
2022;23/01/2022;4;202204
2022;24/01/2022;4;202204
2022;25/01/2022;4;202204
2022;26/01/2022;4;202204
2022;27/01/2022;4;202204
2022;28/01/2022;4;202204
2022;29/01/2022;4;202204
2022;30/01/2022;5;202205
2022;31/01/2022;5;202205
2022;01/02/2022;5;202205
2022;02/02/2022;5;202205
2022;03/02/2022;5;202205
2022;04/02/2022;5;202205
2022;05/02/2022;5;202205
2022;06/02/2022;6;202206
2022;07/02/2022;6;202206
2022;08/02/2022;6;202206
2022;09/02/2022;6;202206
2022;10/02/2022;6;202206
2022;11/02/2022;6;202206
2022;12/02/2022;6;202206
2022;13/02/2022;7;202207
2022;14/02/2022;7;202207
2022;15/02/2022;7;202207
2022;16/02/2022;7;202207
2022;17/02/2022;7;202207
2022;18/02/2022;7;202207
2022;19/02/2022;7;202207
2022;20/02/2022;8;202208
2022;21/02/2022;8;202208
2022;22/02/2022;8;202208
2022;23/02/2022;8;202208
2022;24/02/2022;8;202208
2022;25/02/2022;8;202208
2022;26/02/2022;8;202208
2022;27/02/2022;9;202209
2022;28/02/2022;9;202209
2022;01/03/2022;9;202209
2022;02/03/2022;9;202209
2022;03/03/2022;9;202209
2022;04/03/2022;9;202209
2022;05/03/2022;9;202209
2022;06/03/2022;10;202210
2022;07/03/2022;10;202210
2022;08/03/2022;10;202210
2022;09/03/2022;10;202210
2022;10/03/2022;10;202210
2022;11/03/2022;10;202210
2022;12/03/2022;10;202210
2022;13/03/2022;11;202211
2022;14/03/2022;11;202211
2022;15/03/2022;11;202211
2022;16/03/2022;11;202211
2022;17/03/2022;11;202211
2022;18/03/2022;11;202211
2022;19/03/2022;11;202211
2022;20/03/2022;12;202212
2022;21/03/2022;12;202212
2022;22/03/2022;12;202212
2022;23/03/2022;12;202212
2022;24/03/2022;12;202212
2022;25/03/2022;12;202212
2022;26/03/2022;12;202212
2022;27/03/2022;13;202213
2022;28/03/2022;13;202213
2022;29/03/2022;13;202213
2022;30/03/2022;13;202213
2022;31/03/2022;13;202213
2022;01/04/2022;13;202213
2022;02/04/2022;13;202213
2022;03/04/2022;14;202214
2022;04/04/2022;14;202214
2022;05/04/2022;14;202214
2022;06/04/2022;14;202214
2022;07/04/2022;14;202214
2022;08/04/2022;14;202214
2022;09/04/2022;14;202214
2022;10/04/2022;15;202215
2022;11/04/2022;15;202215
2022;12/04/2022;15;202215
2022;13/04/2022;15;202215
2022;14/04/2022;15;202215
2022;15/04/2022;15;202215
2022;16/04/2022;15;202215
2022;17/04/2022;16;202216
2022;18/04/2022;16;202216
2022;19/04/2022;16;202216
2022;20/04/2022;16;202216
2022;21/04/2022;16;202216
2022;22/04/2022;16;202216
2022;23/04/2022;16;202216
2022;24/04/2022;17;202217
2022;25/04/2022;17;202217
2022;26/04/2022;17;202217
2022;27/04/2022;17;202217
2022;28/04/2022;17;202217
2022;29/04/2022;17;202217
2022;30/04/2022;17;202217
2022;01/05/2022;18;202218
2022;02/05/2022;18;202218
2022;03/05/2022;18;202218
2022;04/05/2022;18;202218
2022;05/05/2022;18;202218
2022;06/05/2022;18;202218
2022;07/05/2022;18;202218
2022;08/05/2022;19;202219
2022;09/05/2022;19;202219
2022;10/05/2022;19;202219
2022;11/05/2022;19;202219
2022;12/05/2022;19;202219
2022;13/05/2022;19;202219
2022;14/05/2022;19;202219
2022;15/05/2022;20;202220
2022;16/05/2022;20;202220
2022;17/05/2022;20;202220
2022;18/05/2022;20;202220
2022;19/05/2022;20;202220
2022;20/05/2022;20;202220
2022;21/05/2022;20;202220
2022;22/05/2022;21;202221
2022;23/05/2022;21;202221
2022;24/05/2022;21;202221
2022;25/05/2022;21;202221
2022;26/05/2022;21;202221
2022;27/05/2022;21;202221
2022;28/05/2022;21;202221
2022;29/05/2022;22;202222
2022;30/05/2022;22;202222
2022;31/05/2022;22;202222
2022;01/06/2022;22;202222
2022;02/06/2022;22;202222
2022;03/06/2022;22;202222
2022;04/06/2022;22;202222
2022;05/06/2022;23;202223
2022;06/06/2022;23;202223
2022;07/06/2022;23;202223
2022;08/06/2022;23;202223
2022;09/06/2022;23;202223
2022;10/06/2022;23;202223
2022;11/06/2022;23;202223
2022;12/06/2022;24;202224
2022;13/06/2022;24;202224
2022;14/06/2022;24;202224
2022;15/06/2022;24;202224
2022;16/06/2022;24;202224
2022;17/06/2022;24;202224
2022;18/06/2022;24;202224
2022;19/06/2022;25;202225
2022;20/06/2022;25;202225
2022;21/06/2022;25;202225
2022;22/06/2022;25;202225
2022;23/06/2022;25;202225
2022;24/06/2022;25;202225
2022;25/06/2022;25;202225
2022;26/06/2022;26;202226
2022;27/06/2022;26;202226
2022;28/06/2022;26;202226
2022;29/06/2022;26;202226
2022;30/06/2022;26;202226
2022;01/07/2022;26;202226
2022;02/07/2022;26;202226
2022;03/07/2022;27;202227
2022;04/07/2022;27;202227
2022;05/07/2022;27;202227
2022;06/07/2022;27;202227
2022;07/07/2022;27;202227
2022;08/07/2022;27;202227
2022;09/07/2022;27;202227
2022;10/07/2022;28;202228
2022;11/07/2022;28;202228
2022;12/07/2022;28;202228
2022;13/07/2022;28;202228
2022;14/07/2022;28;202228
2022;15/07/2022;28;202228
2022;16/07/2022;28;202228
2022;17/07/2022;29;202229
2022;18/07/2022;29;202229
2022;19/07/2022;29;202229
2022;20/07/2022;29;202229
2022;21/07/2022;29;202229
2022;22/07/2022;29;202229
2022;23/07/2022;29;202229
2022;24/07/2022;30;202230
2022;25/07/2022;30;202230
2022;26/07/2022;30;202230
2022;27/07/2022;30;202230
2022;28/07/2022;30;202230
2022;29/07/2022;30;202230
2022;30/07/2022;30;202230
2022;31/07/2022;31;202231
2022;01/08/2022;31;202231
2022;02/08/2022;31;202231
2022;03/08/2022;31;202231
2022;04/08/2022;31;202231
2022;05/08/2022;31;202231
2022;06/08/2022;31;202231
2022;07/08/2022;32;202232
2022;08/08/2022;32;202232
2022;09/08/2022;32;202232
2022;10/08/2022;32;202232
2022;11/08/2022;32;202232
2022;12/08/2022;32;202232
2022;13/08/2022;32;202232
2022;14/08/2022;33;202233
2022;15/08/2022;33;202233
2022;16/08/2022;33;202233
2022;17/08/2022;33;202233
2022;18/08/2022;33;202233
2022;19/08/2022;33;202233
2022;20/08/2022;33;202233
2022;21/08/2022;34;202234
2022;22/08/2022;34;202234
2022;23/08/2022;34;202234
2022;24/08/2022;34;202234
2022;25/08/2022;34;202234
2022;26/08/2022;34;202234
2022;27/08/2022;34;202234
2022;28/08/2022;35;202235
2022;29/08/2022;35;202235
2022;30/08/2022;35;202235
2022;31/08/2022;35;202235
2022;01/09/2022;35;202235
2022;02/09/2022;35;202235
2022;03/09/2022;35;202235
2022;04/09/2022;36;202236
2022;05/09/2022;36;202236
2022;06/09/2022;36;202236
2022;07/09/2022;36;202236
2022;08/09/2022;36;202236
2022;09/09/2022;36;202236
2022;10/09/2022;36;202236
2022;11/09/2022;37;202237
2022;12/09/2022;37;202237
2022;13/09/2022;37;202237
2022;14/09/2022;37;202237
2022;15/09/2022;37;202237
2022;16/09/2022;37;202237
2022;17/09/2022;37;202237
2022;18/09/2022;38;202238
2022;19/09/2022;38;202238
2022;20/09/2022;38;202238
2022;21/09/2022;38;202238
2022;22/09/2022;38;202238
2022;23/09/2022;38;202238
2022;24/09/2022;38;202238
2022;25/09/2022;39;202239
2022;26/09/2022;39;202239
2022;27/09/2022;39;202239
2022;28/09/2022;39;202239
2022;29/09/2022;39;202239
2022;30/09/2022;39;202239
