SE;id;Cod_cidade;cods_ride.local;cods_ride.Cod estacao;casos_est;casos_est_min;casos_est_max;casos;p_rt1;p_inc100k;nivel;Rt;pop;receptivo;transmissao;nivel_inc;Sum of historico_inmet.Sum of PRECIPITA?€O TOTAL, HORæRIO (mm);Sum of historico_inmet.Average of TEMPERATURA DO AR - BULBO SECO, HORARIA (›C);Sum of historico_inmet.Average of TEMPERATURA MæXIMA NA HORA ANT. (AUT) (›C);Sum of historico_inmet.Average of TEMPERATURA M™NIMA NA HORA ANT. (AUT) (›C);Sum of historico_inmet.Average of UMIDADE RELATIVA DO AR, HORARIA (%)
201646;500320720164619589;500320;Corumba de Goias;A046;70;7;7;7;0,8860776;6,246765;1;2,1036587;1120580;0;0;1;21;21,79393939;22,37575758;21,21030303;79,91515152
201634;500320720163419589;500320;Corumba de Goias;A046;70;7;7;7;0,78595966;6,246765;1;1,5800519;1120580;0;0;1;2;21,58035714;22,50416667;20,62261905;51,93452381
202138;521730220213819684;521730;Pirenopolis;A022;70;7;7;7;0,6143274;27,928503;1;1,1692812;250640;0;0;1;3;29,17125749;30,1742515;28,09820359;30,16167665
201816;521730220181619589;521730;Pirenopolis;A022;70;7;7;7;0,672197;27,928503;1;1,2776524;250640;0;0;1;21;23,80151515;24,33538462;23,17615385;68,93939394
201801;521730220180119589;521730;Pirenopolis;A022;70;7;7;7;0,9956247;27,928503;1;9,444261;250640;0;1;1;105;23,66428571;24,31428571;23,03392857;76,79761905
201547;521730220154719589;521730;Pirenopolis;A022;70;7;7;7;0,74991775;27,928503;1;1,4659126;250640;1;0;1;80;25,16309524;25,97202381;24,42202381;71,30357143
201446;521730220144619589;521730;Pirenopolis;A022;70;7;7;7;0,5471487;27,928503;1;1,0643435;250640;1;0;1;33;23,88988095;24,53095238;23,34702381;74,14880952
202203;290323520220319684;290323;Barro Alto;A022;70;7;7;7;0,99671125;46,499268;1;11,050079;150540;1;1;1;4;25,76433121;26,67006369;24,91273885;62,34394904
202022;290323520202219589;290323;Barro Alto;A022;70;7;7;7;0,39199862;46,499268;1;0,87139136;150540;0;0;1;8;23,53934426;24,38135593;22,78474576;59,57377049
202340;520860820234019768;520860;Goianesia;A022;70;7;7;7;0,31297836;9,562711;1;0,7874096;732010;0;0;1;;26,46309524;27,22738095;25,74166667;64,75
202141;520860820214119684;520860;Goianesia;A022;70;7;7;7;0,857229;9,848751;1;1,9033135;710750;1;0;1;49;25,10545455;25,84848485;24,36181818;68,6
201944;520860820194419589;520860;Goianesia;A022;70;7;7;7;0,8956203;9,848751;1;2,1858642;710750;0;0;1;31;26,58773006;27,4803681;25,69815951;54,55828221
201803;520860820180319589;520860;Goianesia;A022;70;7;7;7;0,9523088;9,848751;1;3,0665495;710750;0;1;1;1;24,92678571;25,6827381;24,1625;60,38095238
201447;520860820144719589;520860;Goianesia;A022;70;7;7;7;0,8671701;9,848751;1;1,9656243;710750;0;0;1;78;24,82321429;25,63809524;24,0952381;68,89880952
202306;521560320230619768;521560;Padre Bernardo;A042;70;7;7;7;0,35222217;20,399837;1;0,8284118;343140;0;0;1;;22,78392857;23,46011905;22,14583333;70,69047619
202202;521560320220219684;521560;Padre Bernardo;A042;70;7;7;7;0,9493833;20,331106;1;2,9887784;344300;1;0;1;81;20,47440476;20,96547619;20,04404762;81,71428571
201514;522230220151419589;522230;Vila Propicio;A022;70;7;7;7;0,9356722;119,00714;1;2,6955147;58820;1;0;1;22;24,45833333;25,06428571;23,86011905;75,45833333
201507;521460620150719589;521460;Niquelandia;A022;70;7;7;7;0,31637517;14,979671;1;0,7909171;467300;1;0;1;69;23,31428571;24,00178571;22,66309524;77,0952381
202344;310450220234419768;310450;Arinos;A544;70;7;7;7;0,9676574;37,784737;1;3,6298423;185260;1;1;1;25;26,06071429;26,94761905;25,26666667;60,36309524
202020;310450220202019589;310450;Arinos;A544;70;7;7;7;0,19027817;39,18934;1;0,66189605;178620;0;0;1;;20,45059524;21,29761905;19,58095238;76,63095238
202304;310930320230419752;310930;Buritis;A544;70;7;7;7;0,8153683;27,985447;1;1,6932762;250130;1;0;1;60;21,7547619;22,27738095;21,19345238;82,25595238
202020;310930320202019589;310930;Buritis;A544;70;7;7;7;0,5450718;27,985447;1;1,0613695;250130;0;0;1;;20,45059524;21,29761905;19,58095238;76,63095238
201449;310930320144919589;310930;Buritis;A544;70;7;7;7;0,98793054;27,985447;1;5,6708655;250130;1;1;1;82;22,34166667;23,03988095;21,7047619;73,80952381
202344;310945120234419768;310945;Cabeceira Grande;A047;70;7;7;7;0,99517095;107,94141;1;8,959268;64850;1;1;1;87;24,59354839;25,4116129;23,7283871;70,76774194
201745;317040420174519589;317040;Unai;A542;70;7;7;7;0,6663439;8,242082;1;1,265713;849300;0;0;1;138;23,60357143;24,11011905;23,17797619;78
201444;317040420144419589;317040;Unai;A542;70;7;7;7;0,9200873;8,242082;1;2,4547322;849300;1;0;1;24;23,88809524;24,58333333;23,25;75,05357143
202043;520800420204319589;520800;Formosa;A045;70;7;7;7;0,35251978;5,659584;1;0,8287274;1236840;1;0;1;88;21,77784431;22,31616766;21,34131737;77,32934132
201952;520800420195219589;520800;Formosa;A045;70;7;7;7;0,39364254;5,659584;1;0,87320656;1236840;1;0;1;51;23,18614458;23,87951807;22,45542169;71,70481928
201843;520800420184319589;520800;Formosa;A045;70;7;7;7;0,627102;5,659584;1;1,1915153;1236840;1;0;1;89;22,20359281;22,83892216;21,57784431;79,89820359
201832;520800420183219589;520800;Formosa;A045;70;7;7;7;0,53866357;5,659584;1;1,052281;1236840;0;0;1;4;21,29047619;22,25297619;20,39940476;62,33928571
201801;520800420180119589;520800;Formosa;A045;70;7;7;7;0,7882111;5,659584;1;1,587989;1236840;1;0;1;54;21,51428571;22,16309524;20,89702381;82,10119048
202345;521760920234519768;521760;Planaltina;A045;70;7;7;7;0,09646363;6,4311047;1;0,5556031;1088460;0;0;1;6;25,18881988;26,07142857;24,26521739;54,2484472
202314;521760920231419768;521760;Planaltina;A045;70;7;7;7;0,1337293;6,4311047;1;0,60053945;1088460;1;0;1;9;21,21636364;21,98;20,54181818;78,26666667
202237;521760920223719684;521760;Planaltina;A045;70;7;7;7;0,30608568;7,72286;1;0,7803117;906400;0;0;1;1;24,01071429;25,16071429;22,83869048;38,23809524
201430;521760920143019589;521760;Planaltina;A045;70;7;7;7;0,077659495;7,72286;1;0,5302905;906400;0;0;1;1;18,94702381;19,78988095;18,18333333;64,61309524
201404;521760920140419589;521760;Planaltina;A045;70;7;7;7;0,5520737;7,72286;1;1,0714525;906400;1;0;1;80;20,28095238;20,93392857;19,66488095;83,95238095
202205;522000920220519684;522000;Sao Joao d'Alianca;A024;70;7;7;7;0,99860114;49,69826;1;18,521618;140850;1;1;1;12;20,70952381;21,475;20,02202381;80,63690476
201717;522000920171719589;522000;Sao Joao d'Alianca;A024;70;7;7;7;0,9791351;49,69826;1;4,407892;140850;1;1;1;3;21,00595238;21,70178571;20,35297619;76,9702381
201404;522000920140419589;522000;Sao Joao d'Alianca;A024;70;7;7;7;0,62444973;49,69826;1;1,1868289;140850;1;0;1;70;19,53690476;20,16309524;19,00297619;85,43452381
201402;522000920140219589;522000;Sao Joao d'Alianca;A024;70;7;7;7;0,690391;49,69826;1;1,3164527;140850;0;0;1;21;21,15178571;22,09583333;20,24821429;70,00595238
201411;522220320141119589;522220;Vila Boa;A544;70;7;7;7;0,13746703;110,89987;1;0,60478806;63120;0;0;1;1;24,18738739;25,11308411;23,53738318;68,51351351
201801;520025820180119589;520025;Aguas Lindas de Goias;A042;70;7;7;7;0,8440579;3,2154636;1;1,8292063;2176980;1;0;1;97;21,16190476;21,72142857;20,64761905;81,58333333
201751;520025820175119589;520025;Aguas Lindas de Goias;A042;70;7;7;7;0,9299865;3,2154636;1;2,5989146;2176980;0;0;1;93;21,78895706;22,49570552;21,03006135;76,22463768
201745;520025820174519589;520025;Aguas Lindas de Goias;A042;70;7;7;7;0,4929478;3,2154636;1;0,9908908;2176980;0;0;1;90;21,05365854;21,60304878;20,61402439;83
202351;520551320235119768;520551;Cocalzinho de Goias;A022;80;7;11;7;1,48226E-05;33,308353;1;0,23743545;240180;0;0;1;95;25,35202703;26,10608108;24,60675676;69,93918919
202349;520620620234919768;520620;Cristalina;A036;60;6;7;6;0,58205676;10,179844;1;1,1260535;589400;0;0;1;14;23,24880952;23,99107143;22,53571429;64,80952381
202240;521975320224019684;521975;Santo Antonio do Descoberto;A046;60;6;60;6;0,81672114;7,91254;1;1,7764995;758290;0;0;1;7;23,12797619;23,96666667;22,32202381;62,99404762
202237;521975320223719684;521975;Santo Antonio do Descoberto;A046;60;6;60;6;0,28200468;7,91254;1;0,7409049;758290;0;0;1;1;25,88392857;26,89216867;24,62168675;33,06547619
202143;521975320214319684;521975;Santo Antonio do Descoberto;A046;60;6;60;6;0,014293703;7,91254;1;0,37880844;758290;0;0;1;28;23,59345238;24,34107143;22,85178571;64,73214286
202118;521975320211819684;521975;Santo Antonio do Descoberto;A046;60;6;60;6;0,05602539;7,91254;1;0,47528294;758290;0;0;1;1;19,96904762;20,91845238;19,02380952;67,3452381
202043;521975320204319589;521975;Santo Antonio do Descoberto;A046;60;6;60;6;0,010539109;7,91254;1;0,36327946;758290;1;0;1;146;21,69821429;22,38452381;21,10059524;77,16071429
201802;521975320180219589;521975;Santo Antonio do Descoberto;A046;60;6;60;6;0,99747163;7,91254;1;18,021086;758290;0;1;1;10;21,91666667;22,71428571;21,0952381;73,10119048
201709;521975320170919589;521975;Santo Antonio do Descoberto;A046;60;6;60;6;0,8036732;7,91254;1;1,7154862;758290;0;0;1;44;21,67964072;22,36347305;21,00598802;78,55688623
201545;521975320154519589;521975;Santo Antonio do Descoberto;A046;60;6;60;6;0,96775436;7,91254;1;4,1413574;758290;0;1;1;14;25,72142857;26,71011905;24,73452381;48,83333333
201515;521975320151519589;521975;Santo Antonio do Descoberto;A046;60;6;60;6;0,976025;7,91254;1;4,805199;758290;1;1;1;70;21,71676647;22,37365269;21,1;81,71257485
202342;520017520234219768;520017;Agua Fria de Goias;A024;60;6;60;6;0,98944944;108,18608;1;7,426779;55460;0;1;1;4;24,47857143;25,54107143;23,51547619;44,76785714
202306;520017520230619768;520017;Agua Fria de Goias;A024;60;6;60;6;0,7455684;108,18608;1;1,4983418;55460;0;0;1;20;22,38402778;23,41376812;21,6673913;68,41666667
202245;520017520224519684;520017;Agua Fria de Goias;A024;60;6;60;6;0,9600055;103,57328;1;3,724603;57930;0;1;1;30;20,1047619;20,8922619;19,33214286;77,125
202209;520017520220919684;520017;Agua Fria de Goias;A024;60;6;60;6;0,7137689;103,57328;1;1,4055827;57930;0;0;1;17;20,62934132;21,4245509;19,86946108;75,31736527
202011;520080320201119589;520080;Alvorada do Norte;A017;60;6;6;6;0,98662037;68,9259;1;6,519595;87050;1;1;1;74;23,56851852;24,12830189;23,05;78,17592593
201904;522068620190419589;522068;Simolandia;A017;60;6;6;6;0,9975692;87,22198;1;18,521618;68790;0;1;1;21;26,5672619;27,34047619;25,85357143;52,42261905
202003;520030820200319589;520030;Alexania;A046;60;6;6;6;0,98768955;21,420921;1;6,821239;280100;0;1;1;20;24,23630952;25,24285714;23,25952381;66,9047619
201444;520030820144419589;520030;Alexania;A046;60;6;6;6;0,9927619;21,420921;1;9,211661;280100;1;1;1;61;21,95;22,61927711;21,3246988;76,22891566
202115;520400320211519684;520400;Cabeceiras;A544;60;6;6;6;0,9702728;74,57121;1;4,3123083;80460;0;1;1;;21,91488095;22,74464286;21,15119048;62,00595238
201848;500320720184819589;500320;Corumba de Goias;A046;60;6;6;6;0,9901593;5,35437;1;7,72188;1120580;1;1;1;33;21,86488095;22,45238095;21,29404762;75,82738095
202339;310450220233919768;310450;Arinos;A544;60;6;6;6;0,9894463;32,386917;1;7,425535;185260;0;1;1;6;27,90357143;28,97440476;26,90297619;44,24404762
201523;520790720152319589;520790;Flores de Goias;A024;60;6;6;6;0,9689343;35,28374;1;4,2187405;170050;0;1;1;1;19,11607143;19,81785714;18,42797619;70,63095238
201509;310930320150919589;310930;Buritis;A544;60;6;6;6;0,98271966;23,987526;1;5,6895823;250130;0;1;1;68;22,29285714;23,01785714;21,60297619;80,16071429
202022;310945120202219589;310945;Cabeceira Grande;A047;60;6;6;6;0,9613753;85,86147;1;3,7887232;69880;0;1;1;23;18,14107143;18,83392857;17,51309524;76,875
201652;317040420165219589;317040;Unai;A542;60;6;6;6;0,97326356;7,0646415;1;4,547585;849300;1;1;1;9;25,3922619;26,26309524;24,53392857;63,73809524
201509;522000920150919589;522000;Sao Joao d'Alianca;A024;60;6;6;6;0,99695474;42,59851;1;15,869989;140850;0;1;1;6;20,64880952;21,34285714;19,99702381;81,64880952
202305;520060520230519759;520060;Alto Paraiso de Goias;A024;60;6;6;6;0,7733641;78,0437;1;1,5928769;76880;0;0;1;16;21,02156863;21,93243243;20,32094595;76,45098039
202211;520060520221119684;520060;Alto Paraiso de Goias;A024;60;6;6;6;0,56499356;78,0437;1;1,0977125;76880;1;0;1;10;20,8797619;21,52321429;20,25833333;81,29166667
202209;520060520220919684;520060;Alto Paraiso de Goias;A024;60;6;6;6;0,84458387;78,0437;1;1,9294434;76880;0;0;1;17;20,62934132;21,4245509;19,86946108;75,31736527
202203;520060520220319684;520060;Alto Paraiso de Goias;A024;60;6;6;6;0,6165035;78,0437;1;1,1875762;76880;0;0;1;2;21,44545455;22,42666667;20,4969697;67,93333333
202025;520060520202519589;520060;Alto Paraiso de Goias;A024;60;6;6;6;0,73537636;78,0437;1;1,4670362;76880;0;0;1;1;17,24191617;17,88562874;16,60778443;54,75572519
201617;520060520161719589;520060;Alto Paraiso de Goias;A024;60;6;6;6;0,81419647;78,0437;1;1,7642379;76880;0;0;1;40;20,9047619;21,69642857;20,17619048;73,00595238
201512;520060520151219589;520060;Alto Paraiso de Goias;A024;60;6;6;6;0,21084629;78,0437;1;0,66546416;76880;0;0;1;33;20,41071429;21,1125;19,78511905;82,63690476
201416;520060520141619589;520060;Alto Paraiso de Goias;A024;60;6;6;6;0,8006701;78,0437;1;1,702224;76880;0;0;1;21;20,98392857;21,70892857;20,2422619;80,125
202303;520620620230319747;520620;Cristalina;A036;60;6;6;6;0,63127834;9,965122;1;1,216001;602100;0;0;1;18;21,48035714;22,16607143;20,80238095;74,29761905
202143;520620620214319684;520620;Cristalina;A036;60;6;6;6;0,78606135;9,965122;1;1,6413761;602100;0;0;1;;22,6327381;23,32619048;21,97321429;64,94642857
202042;520620620204219589;520620;Cristalina;A036;60;6;6;6;0,5795775;9,965122;1;1,1218544;602100;0;0;1;29;23,37321429;24,1672619;22,64642857;59,57738095
201904;520620620190419589;520620;Cristalina;A036;60;6;6;6;0,10612837;9,965122;1;0,54681116;602100;0;0;1;12;24,01011905;24,76964286;23,2797619;57,23809524
201552;520620620155219589;520620;Cristalina;A036;60;6;6;6;0,9004686;9,965122;1;2,3983846;602100;1;0;1;63;21,70357143;22,38928571;21,04880952;73,24404762
202215;520080320221519684;520080;Alvorada do Norte;A017;60;6;6;6;0,7044025;68,9259;1;1,380777;87050;1;0;1;99;25,04583333;25,74404762;24,45654762;68,1547619
201611;520080320161119589;520080;Alvorada do Norte;A017;60;6;6;6;0,099963404;68,9259;1;0,53893447;87050;0;0;1;24;25,24880952;25,84940476;24,62083333;62,89880952
201610;520080320161019589;520080;Alvorada do Norte;A017;60;6;6;6;0,016359337;68,9259;1;0,38621628;87050;1;0;1;146;23,70833333;24,39285714;23,11190476;78,78571429
201610;522068620161019589;522068;Simolandia;A017;60;6;6;6;0,8992569;87,22198;1;2,3844175;68790;1;0;1;146;23,70833333;24,39285714;23,11190476;78,78571429
201512;520010020151219589;520010;Abadiania;A037;60;6;6;6;0,80962443;29,32408;1;1,7426041;204610;0;0;1;65;22,28095238;22,99285714;21,55178571;80,77380952
201612;520030820161219589;520030;Alexania;A046;60;6;6;6;0,5856393;21,420921;1;1,1321719;280100;0;0;1;20;23,20299401;24,08862275;22,33293413;72,8502994
201610;520030820161019589;520030;Alexania;A046;60;6;6;6;0,8704434;21,420921;1;2,1103165;280100;1;0;1;68;22,6;23,25743243;22,03513514;82,08666667
202019;520400320201919589;520400;Cabeceiras;A544;60;6;6;6;0,45519176;74,57121;1;0,94001985;80460;0;0;1;;20,6297619;21,46904762;19,80119048;71,76190476
201423;520400320142319589;520400;Cabeceiras;A544;60;6;6;6;0,6962991;74,57121;1;1,3601141;80460;0;0;1;11;21,26666667;22,11369048;20,3422619;69,30357143
202338;520551320233819768;520551;Cocalzinho de Goias;A022;60;6;6;6;0,67231804;24,981264;1;1,3028419;240180;0;0;1;;29,12619048;30,00952381;28,20654762;36,25595238
202337;520551320233719768;520551;Cocalzinho de Goias;A022;60;6;6;6;0,83062017;24,981264;1;1,8484308;240180;0;0;1;;27,67440476;28,60595238;26,84880952;37,5
201747;520551320174719589;520551;Cocalzinho de Goias;A022;60;6;6;6;0,65906423;29,262583;1;1,2733963;205040;0;0;1;7;25,06845638;25,73087248;24,4147651;66,03355705
201746;520551320174619589;520551;Cocalzinho de Goias;A022;60;6;6;6;0,74014765;29,262583;1;1,4814911;205040;0;0;1;68;24,57034483;25,25172414;23,79655172;66,7862069
201518;520551320151819589;520551;Cocalzinho de Goias;A022;60;6;6;6;0,29067233;29,262583;1;0,75015503;205040;0;0;1;29;23,6577381;24,33928571;23,06071429;76,02380952
201748;500320720174819589;500320;Corumba de Goias;A046;60;6;6;6;0,31541523;5,35437;1;0,77678823;1120580;0;0;1;53;21,34702381;21,96011905;20,77321429;80,39880952
201703;500320720170319589;500320;Corumba de Goias;A046;60;6;6;6;0,12651911;5,35437;1;0,5717766;1120580;1;0;1;51;21,65722892;22,28795181;21,0560241;79,6686747
201536;500320720153619589;500320;Corumba de Goias;A046;60;6;6;6;0,3747075;5,35437;1;0,8427242;1120580;0;0;1;6;24,37664671;25,37724551;23,46467066;52,32934132
201450;500320720145019589;500320;Corumba de Goias;A046;60;6;6;6;0,33038804;5,35437;1;0,7931154;1120580;1;0;1;75;20,75449102;21,2502994;20,19700599;80,34730539
202242;521730220224219684;521730;Pirenopolis;A022;60;6;6;6;0,907266;23,938717;1;2,4815843;250640;0;0;1;;28,24;29,16333333;27,394;35,55333333
202237;521730220223719684;521730;Pirenopolis;A022;60;6;6;6;0,6108586;23,938717;1;1,1770594;250640;0;0;1;;28,6404908;29,72392638;27,58527607;29,01840491
202204;521730220220419684;521730;Pirenopolis;A022;60;6;6;6;0,002675745;23,938717;1;0,30864996;250640;1;0;1;36;24,42111801;25,23291925;23,70434783;73,21118012
201715;521730220171519589;521730;Pirenopolis;A022;60;6;6;6;0,32840836;23,938717;1;0,790946;250640;0;0;1;3;25,64409938;26,46024845;24,89689441;59,76397516
201710;521730220171019589;521730;Pirenopolis;A022;60;6;6;6;0,86026186;23,938717;1;2,0334847;250640;1;0;1;1;26,27484663;27,09447853;25,49631902;62,34355828
201705;521730220170519589;521730;Pirenopolis;A022;60;6;6;6;0,94775814;23,938717;1;3,2709467;250640;0;0;1;33;24,78214286;25,55714286;24,14702381;69,92857143
201619;521730220161919589;521730;Pirenopolis;A022;60;6;6;6;0,13440701;23,938717;1;0,5810744;250640;0;0;1;1;25,875;26,82797619;24,96547619;48,4702381
201445;521730220144519589;521730;Pirenopolis;A022;60;6;6;6;0,46847928;23,938717;1;0,9572889;250640;1;0;1;37;25,23035714;25,99464286;24,5672619;65
201444;521730220144419589;521730;Pirenopolis;A022;60;6;6;6;0,6735508;23,938717;1;1,3056558;250640;0;0;1;50;23,90297619;24,58928571;23,22916667;71,25
201410;521730220141019589;521730;Pirenopolis;A022;60;6;6;6;0,16195026;23,938717;1;0,6124199;250640;0;0;1;28;25,62906977;26,52857143;24,79404762;71,25581395
202148;290323520214819684;290323;Barro Alto;A022;60;6;6;6;0,6445851;39,856518;1;1,2428032;150540;1;0;1;44;24,19071429;24,93285714;23,54357143;79,8
202037;520860820203719589;520860;Goianesia;A022;60;6;6;6;0,8837295;8,441787;1;2,2245538;710750;0;0;1;;30,8047619;31,56833333;29,46666667;21,41269841
201820;520860820182019589;520860;Goianesia;A022;60;6;6;6;0,54794025;8,441787;1;1,0706116;710750;0;0;1;30;23,96071429;24,79166667;23,1297619;58,66071429
201816;520860820181619589;520860;Goianesia;A022;60;6;6;6;0,47109956;8,441787;1;0,96074295;710750;0;0;1;21;23,80151515;24,33538462;23,17615385;68,93939394
201633;520860820163319589;520860;Goianesia;A022;60;6;6;6;0,69299215;8,441787;1;1,3518826;710750;0;0;1;1;27,27089552;28,29083969;26,40534351;41,14179104
202212;522230220221219684;522230;Vila Propicio;A022;60;6;6;6;0,009287383;102,00612;1;0,35727453;58820;0;0;1;25;25,91969697;26,67651515;25,13333333;64,37878788
202202;522230220220219684;522230;Vila Propicio;A022;60;6;6;6;0,49752703;102,00612;1;0,99655277;58820;1;0;1;110;23,30140845;23,78732394;22,76478873;79,62676056
201710;522230220171019589;522230;Vila Propicio;A022;60;6;6;6;0,7586707;102,00612;1;1,5411011;58820;1;0;1;1;26,27484663;27,09447853;25,49631902;62,34355828
201524;522230220152419589;522230;Vila Propicio;A022;60;6;6;6;0,12758593;102,00612;1;0,57304436;58820;0;0;1;4;23,61666667;24,44821429;22,82321429;57,20833333
202104;521460620210419684;521460;Niquelandia;A022;60;6;6;6;0,9469649;12,839718;1;3,2472057;467300;0;0;1;;28,90819672;29,44590164;27,49672131;49,32786885
201709;521460620170919589;521460;Niquelandia;A022;60;6;6;6;0,43418962;12,839718;1;0,9135064;467300;0;0;1;25;23,8242236;24,46645963;23,13416149;74,83850932
201504;521460620150419589;521460;Niquelandia;A022;60;6;6;6;0,5952478;12,839718;1;1,148888;467300;0;0;1;30;24,75238095;25,4875;24,06488095;68,2797619
202340;310930320234019768;310930;Buritis;A544;60;6;6;6;0,30593964;23,787813;1;0,7665432;252230;0;0;1;29;25,43571429;26,375;24,58571429;62,94642857
202311;310930320231119768;310930;Buritis;A544;60;6;6;6;0,58572406;23,787813;1;1,1323173;252230;1;0;1;3;22,40714286;23,12202381;21,8047619;76,89880952
202021;310930320202119589;310930;Buritis;A544;60;6;6;6;0,45070118;23,987526;1;0,9342732;250130;0;0;1;;20,9452381;21,67261905;20,2797619;76,94642857
201514;310930320151419589;310930;Buritis;A544;60;6;6;6;0,5357385;23,987526;1;1,0519042;250130;1;0;1;20;22,01071429;22,56488095;21,49464286;84,17857143
201512;310930320151219589;310930;Buritis;A544;60;6;6;6;0,31253985;23,987526;1;0,7736727;250130;0;0;1;6;22,30297619;23,03333333;21,68869048;80,68452381
202324;310945120232419768;310945;Cabeceira Grande;A047;60;6;6;6;0,3612337;92,5212;1;0,82740974;64850;0;0;1;15;20,98869048;21,72083333;20,33214286;68,08333333
202317;310945120231719768;310945;Cabeceira Grande;A047;60;6;6;6;0,41834116;92,5212;1;0,89407265;64850;0;0;1;6;21,02321429;21,78214286;20,38392857;80,48809524
202314;310945120231419768;310945;Cabeceira Grande;A047;60;6;6;6;0,6673565;92,5212;1;1,2916484;64850;1;0;1;24;21,32760736;22,02208589;20,71042945;81,81595092
202312;310945120231219768;310945;Cabeceira Grande;A047;60;6;6;6;0,83476835;92,5212;1;1,871499;64850;0;0;1;19;21,59171975;22,27643312;20,90764331;77,45859873
202116;310945120211619684;310945;Cabeceira Grande;A047;60;6;6;6;0,89706373;85,86147;1;2,359746;69880;0;0;1;19;20,81309524;21,60119048;20,06130952;71,93975904
201740;317040420174019589;317040;Unai;A542;60;6;6;6;0,044791374;7,0646415;1;0,45538253;849300;0;0;1;12;24,91309524;25,72321429;24,10654762;56,92857143
201544;317040420154419589;317040;Unai;A542;60;6;6;6;0,35131145;7,0646415;1;0,8162696;849300;0;0;1;9;28,16309524;29,15535714;27,19107143;50,66071429
201543;317040420154319589;317040;Unai;A542;60;6;6;6;0,27954403;7,0646415;1;0,7382848;849300;1;0;1;15;26,225;26,95238095;25,57857143;65,94047619
201945;520800420194519589;520800;Formosa;A045;60;6;6;6;0,35372257;4,8510723;1;0,81896657;1236840;1;0;1;56;23,10718563;23,97365269;22,31556886;71,70658683
201943;520800420194319589;520800;Formosa;A045;60;6;6;6;0,5494121;4,8510723;1;1,0729054;1236840;0;0;1;23;22,2994012;23,11077844;21,56227545;72,08982036
201841;520800420184119589;520800;Formosa;A045;60;6;6;6;0,41184372;4,8510723;1;0,8862357;1236840;0;0;1;14;24,69166667;25,5672619;23,81309524;52,27380952
201751;520800420175119589;520800;Formosa;A045;60;6;6;6;0,7530604;4,8510723;1;1,5224252;1236840;0;0;1;16;23,31610169;24,21864407;22,48898305;67,6440678
201746;520800420174619589;520800;Formosa;A045;60;6;6;6;0,46737412;4,8510723;1;0,95583695;1236840;0;0;1;76;21,87018634;22,72111801;21,00745342;71,70186335
201542;520800420154219589;520800;Formosa;A045;60;6;6;6;0,8758496;4,8510723;1;2,1546912;1236840;0;0;1;8;25,08630952;26,09404762;24,12321429;47,97619048
201527;520800420152719589;520800;Formosa;A045;60;6;6;6;0,10530927;4,8510723;1;0,5457747;1236840;0;0;1;2;19,34583333;20,11369048;18,57261905;69,0952381
202201;521760920220119684;521760;Planaltina;A045;60;6;6;6;0,90650696;6,619594;1;2,4718595;906400;1;0;1;37;21,15;21,73988095;20,62202381;85,94047619
202142;521760920214219684;521760;Planaltina;A045;60;6;6;6;0,65046567;6,619594;1;1,2550405;906400;1;0;1;43;22,013125;22,72375;21,283125;77,30625
201547;521760920154719589;521760;Planaltina;A045;60;6;6;6;0,88787574;6,619594;1;2,2641006;906400;1;0;1;61;22,93928571;23,70059524;22,2547619;75,69642857
201409;521760920140919589;521760;Planaltina;A045;60;6;6;6;0,28984782;6,619594;1;0,7492736;906400;0;0;1;22;21,03333333;21,86607143;20,28571429;77,33928571
201403;521760920140319589;521760;Planaltina;A045;60;6;6;6;0,660787;6,619594;1;1,2771426;906400;0;0;1;33;22,03333333;22,83214286;21,2375;73,22619048
202303;522000920230319747;522000;Sao Joao d'Alianca;A024;60;6;6;6;0,6388257;42,59851;1;1,2310559;140850;0;0;1;5;20,97122302;21,89854015;20,23430657;75,63309353
202210;522000920221019684;522000;Sao Joao d'Alianca;A024;60;6;6;6;0,83871335;42,59851;1;1,8941965;140850;1;0;1;24;20,52440476;21,20416667;19,85297619;80,06547619
201416;522000920141619589;522000;Sao Joao d'Alianca;A024;60;6;6;6;0,008043014;42,59851;1;0,35072485;140850;0;0;1;21;20,98392857;21,70892857;20,2422619;80,125
202401;520549720240119768;520549;Cidade Ocidental;A012;280;27;;27;0,9999989;33,104362;1;7,985538;845810;1;1;1;23;22,92083333;23,41666667;22,375;78,20833333
202352;520549720235219768;520549;Cidade Ocidental;A012;80;8;;8;0,9978761;9,458389;1;10,791556;845810;0;1;1;107;24,36785714;25,14107143;23,64642857;71,30952381
202342;520549720234219768;520549;Cidade Ocidental;A012;80;8;80;8;0,8428209;9,458389;1;1,7488286;845810;0;0;1;4;30,09866667;30,82266667;28,74266667;35,34666667
202336;520549720233619768;520549;Cidade Ocidental;A012;60;6;60;6;0,5331296;7,093792;1;1,0479736;845810;0;0;1;4;24,79285714;25,62738095;24,03154762;47,41071429
202334;520549720233419768;520549;Cidade Ocidental;A012;90;9;90;9;0,97182673;10,640688;1;3,1648426;845810;0;1;1;1;24,40654762;25,27738095;23,575;43,92261905
202318;520549720231819768;520549;Cidade Ocidental;A012;120;12;120;12;0,5912868;14,187584;1;1,0993934;845810;0;0;1;16;21,44642857;22,26607143;20,54345238;67,2202381
202317;520549720231719768;520549;Cidade Ocidental;A012;110;11;110;11;0,65995115;13,005285;1;1,1973739;845810;0;0;1;3;22,05595238;22,78392857;21,34702381;71,2797619
